timestamp,time_boot_ms,lat,lon,alt,relative_alt,vx,vy,vz,hdg
1683558264.871919,1661442,-353632620,1491652372,584390,10,1,-2,0,35250
1683558265.8731143,1662442,-353632620,1491652372,584390,12,1,-2,0,35250
1683558266.868495,1663442,-353632620,1491652372,584390,10,1,-2,0,35250
1683558267.868984,1664442,-353632620,1491652372,584400,25,1,-2,0,35250
1683558268.8685017,1665442,-353632620,1491652372,584390,14,1,-2,0,35250
1683558269.8697212,1666442,-353632620,1491652372,584430,52,1,-2,-1,35250
1683558270.869349,1667442,-353632620,1491652372,584470,91,1,-2,-1,35250
1683558271.870389,1668442,-353632620,1491652372,584490,115,1,-2,-1,35250
1683558272.8708012,1669442,-353632620,1491652372,584490,110,1,-2,-1,35250
1683558273.8667693,1670442,-353632620,1491652372,584490,115,1,-2,0,35250
1683558274.867377,1671442,-353632620,1491652372,584380,0,1,-2,0,35250
1683558275.8683465,1672442,-353632620,1491652372,584370,-2,1,-2,0,35250
1683558276.8679075,1673442,-353632620,1491652372,584360,-12,1,-2,0,35250
1683558277.8683968,1674442,-353632620,1491652372,584390,13,1,-2,0,35250
1683558278.8680823,1675442,-353632620,1491652372,584370,-4,1,-2,0,35250
1683558279.86338,1676442,-353632620,1491652372,584370,-9,1,-2,0,35249
1683558280.863193,1677442,-353632620,1491652372,584360,-19,1,-2,0,35249
1683558281.8635132,1678442,-353632620,1491652372,584280,-93,1,-2,1,35249
1683558282.8646739,1679442,-353632620,1491652372,584230,-148,1,-2,2,35249
1683558283.8664975,1680442,-353632620,1491652372,584200,-170,1,-2,2,35249
1683558284.8660738,1681442,-353632620,1491652372,584200,-176,1,-2,1,35249
1683558285.8621924,1682442,-353632620,1491652372,584180,-199,1,-2,1,35249
1683558286.861908,1683442,-353632620,1491652372,584350,-20,1,-2,1,35249
1683558287.862954,1684442,-353632620,1491652372,584340,-38,1,-2,1,35249
1683558288.8626204,1685442,-353632620,1491652372,584320,-54,1,-2,1,35249
1683558289.863828,1686442,-353632620,1491652372,584310,-65,1,-2,1,35249
1683558290.8648453,1687442,-353632620,1491652372,584310,-65,1,-2,1,35249
1683558291.8602355,1688442,-353632620,1491652372,584310,-68,1,-2,0,35249
1683558292.8597562,1689442,-353632620,1491652372,584380,0,1,-2,0,35249
1683558293.8603375,1690442,-353632620,1491652372,584410,32,1,-2,0,35249
1683558294.8600733,1691442,-353632620,1491652372,584450,72,1,-2,0,35249
1683558295.8609068,1692442,-353632620,1491652372,584460,82,1,-2,0,35249
1683558296.8605924,1693442,-353632620,1491652372,584480,105,1,-2,-1,35249
1683558297.861826,1694442,-353632620,1491652372,584490,114,1,-2,-1,35249
1683558298.8622122,1695442,-353632620,1491652372,584370,-6,1,-2,0,35249
1683558299.8618224,1696442,-353632620,1491652372,584340,-32,1,-2,0,35249
1683558300.8615003,1697442,-353632620,1491652372,584310,-61,1,-2,0,35249
1683558301.8568747,1698442,-353632620,1491652372,584290,-81,1,-2,0,35249
1683558302.856543,1699442,-353632620,1491652372,584270,-103,1,-2,0,35250
1683558303.8591256,1700442,-353632620,1491652372,584240,-133,1,-2,1,35250
1683558304.8587623,1701442,-353632620,1491652372,584340,-30,1,-2,1,35250
1683558305.859841,1702442,-353632620,1491652372,584290,-88,1,-2,1,35250
1683558306.8553002,1703442,-353632620,1491652372,584250,-128,1,-2,2,35250
1683558307.8556368,1704442,-353632620,1491652372,584200,-177,1,-2,2,35250
1683558308.8553398,1705442,-353632620,1491652372,584160,-214,1,-2,2,35250
1683558309.8549092,1706442,-353632620,1491652372,584150,-224,1,-2,2,35250
1683558310.8545501,1707442,-353632620,1491652372,584370,-3,1,-2,1,35250
1683558311.8563852,1708442,-353632620,1491652372,584400,28,1,-2,1,35250
1683558312.8560388,1709442,-353632620,1491652372,584420,44,1,-2,0,35250
1683558313.856488,1710442,-353632620,1491652372,584430,59,1,-2,0,35250
1683558314.8526075,1711442,-353632620,1491652372,584440,64,1,-2,0,35250
1683558315.8542507,1712442,-353632620,1491652372,584440,60,1,-2,0,35250
1683558316.853979,1713442,-353632620,1491652372,584370,-1,1,-2,0,35250
1683558317.85442,1714442,-353632620,1491652372,584360,-12,1,-2,0,35250
1683558318.8548229,1715442,-353632620,1491652372,584360,-17,1,-2,0,35250
1683558319.8501904,1716442,-353632620,1491652372,584360,-19,1,-2,0,35250
1683558320.8498473,1717442,-353632620,1491652372,584360,-12,1,-2,0,35250
1683558321.8522837,1718442,-353632620,1491652372,584350,-23,1,-2,0,35250
1683558322.8536112,1719442,-353632620,1491652372,584350,-25,1,-2,0,35250
1683558323.8495362,1720442,-353632620,1491652372,584310,-65,1,-2,0,35250
1683558324.8491478,1721442,-353632620,1491652372,584270,-102,1,-2,1,35250
1683558325.851557,1722442,-353632620,1491652372,584250,-125,1,-2,1,35250
1683558326.8512096,1723442,-353632620,1491652372,584220,-158,1,-2,1,35250
1683558327.8523476,1724442,-353632620,1491652372,584200,-175,1,-2,1,35250
1683558328.8519619,1725442,-353632620,1491652372,584350,-28,1,-2,1,35250
1683558329.8467603,1726442,-353632620,1491652372,584300,-72,1,-2,1,35250
1683558330.8477368,1727442,-353632620,1491652372,584280,-91,1,-2,1,35250
1683558331.8483639,1728442,-353632620,1491652372,584260,-113,1,-2,1,35250
1683558332.8478541,1729442,-353632620,1491652372,584230,-141,1,-2,1,35250
1683558333.8483064,1730442,-353632620,1491652372,584210,-165,1,-2,1,35250
1683558334.8479316,1731442,-353632620,1491652372,584360,-17,1,-2,1,35250
1683558335.8482506,1732442,-353632620,1491652372,584330,-42,1,-2,1,35250
1683558336.8479464,1733442,-353632620,1491652372,584330,-47,1,-2,1,35250
1683558337.8490496,1734442,-353632620,1491652372,584340,-36,1,-2,0,35250
1683558338.84578,1735442,-353632620,1491652372,584330,-43,1,-2,0,35250
1683558339.846185,1736442,-353632620,1491652372,584320,-53,1,-2,0,35250
1683558340.8458436,1737442,-353632620,1491652372,584360,-15,1,-2,0,35250
1683558341.8470426,1738442,-353632620,1491652372,584330,-45,1,-2,0,35250
1683558342.8466234,1739442,-353632620,1491652372,584300,-74,1,-2,1,35250
1683558343.8469565,1740442,-353632620,1491652372,584270,-100,1,-2,1,35251
1683558344.846589,1741442,-353632620,1491652372,584250,-123,1,-2,1,35251
1683558345.8419573,1742442,-353632620,1491652372,584230,-148,1,-2,1,35250
1683558346.842615,1743442,-353632620,1491652372,584370,-9,1,-2,1,35251
1683558347.8437738,1744442,-353632620,1491652372,584370,-1,1,-2,0,35251
